Date,Close,High,Low,Open,Volume,log_returns,rolling_volatility
2021-02-05,34.04999923706055,35.20000076293945,31.75,32.61000061035156,62375300,-0.03264773779503125,
2021-02-12,31.90999984741211,33.650001525878906,31.34000015258789,33.36000061035156,60925600,-0.06491057468074442,
2021-02-19,29.0,29.959999084472656,26.899999618530277,27.020000457763672,320063700,-0.0956236055218577,
2021-02-26,23.899999618530277,24.5,22.700000762939453,24.200000762939453,119588600,-0.19341738701008543,
2021-03-05,23.950000762939453,24.68000030517578,20.18000030517578,24.36000061035156,173468600,0.0020899127360447306,
2021-03-12,26.920000076293945,26.920000076293945,25.18000030517578,25.739999771118164,58721900,0.11690115189819275,
2021-03-19,24.31999969482422,24.56999969482422,23.38999938964844,24.01000022888184,57915900,-0.10157046306100614,
2021-03-26,22.57999992370605,23.049999237060547,21.76000022888184,22.6299991607666,57916400,-0.07423448920693254,
2021-04-02,23.06999969482422,23.950000762939453,22.729999542236328,23.950000762939453,51788800,0.021468503614722575,
2021-04-09,24.040000915527344,24.350000381469727,23.3700008392334,23.459999084472656,54082700,0.04118608879309634,
2021-04-16,22.46999931335449,23.26000022888184,22.299999237060547,22.86000061035156,46627700,-0.06753809211159167,
2021-04-23,23.40999984741211,23.549999237060547,22.739999771118164,22.88999938964844,32052800,0.040982219345840135,
2021-04-30,23.040000915527344,23.549999237060547,22.84000015258789,23.18000030517578,24717300,-0.015931399420635328,
2021-05-07,19.75,20.75,19.57999992370605,20.299999237060547,63725500,-0.15407838421698872,
2021-05-14,20.07999992370605,20.200000762939453,18.530000686645508,18.81999969482422,79409500,0.016570799676898226,
2021-05-21,20.75,21.15999984741211,20.46999931335449,20.84000015258789,35372900,0.03282195565267833,
2021-05-28,22.950000762939453,24.75,22.76000022888184,23.0,111846000,0.10077172307339549,
2021-06-04,24.030000686645508,24.489999771118164,23.5,23.709999084472656,42537600,0.04598510857278567,
2021-06-11,24.670000076293945,24.709999084472656,24.030000686645508,24.1200008392334,33113100,0.026284855310956694,
2021-06-18,25.3700008392334,25.940000534057617,25.020000457763672,25.59000015258789,65852600,0.027979473057100412,0.08061433060075467
2021-06-25,26.780000686645508,27.01000022888184,26.2450008392334,26.57999992370605,140832700,0.054087959212316045,0.0820120959592314
2021-07-02,24.440000534057617,25.34000015258789,24.32999992370605,25.0,29389500,-0.09143420974808265,0.08311954617586824
2021-07-09,23.290000915527344,23.38999938964844,22.76000022888184,22.959999084472656,22492400,-0.048197032949039896,0.08130507680336906
2021-07-16,21.3700008392334,21.709999084472656,21.239999771118164,21.600000381469727,19503100,-0.08603601460351608,0.07158717052821714
2021-07-23,21.809999465942383,22.07999992370605,21.51000022888184,22.01000022888184,17653300,0.020380447124091036,0.07180699929550324
2021-07-30,21.709999084472656,22.4060001373291,21.709999084472656,21.850000381469727,15889200,-0.004595614007281145,0.06587412943861089
2021-08-06,21.81999969482422,22.690000534057617,21.790000915527344,22.63999938964844,24200700,0.005054024699433832,0.062358310509357154
2021-08-13,24.899999618530277,25.100000381469727,24.309999465942383,25.0,52395100,0.13204082173172585,0.06724529883279974
2021-08-20,24.01000022888184,24.479999542236328,23.65999984741211,24.21999931335449,52062300,-0.03639736838465948,0.06773752355230322
2021-08-27,25.709999084472656,26.09000015258789,24.90999984741211,25.049999237060547,52268500,0.0684095659020882,0.0688311684951495
2021-09-03,26.63999938964844,26.75,26.21999931335449,26.489999771118164,26609500,0.03553383709307227,0.06707995787495702
2021-09-10,26.280000686645508,26.729999542236328,26.170000076293945,26.18000030517578,37307800,-0.01360560301662074,0.066799202816008
2021-09-17,28.709999084472656,29.290000915527344,28.06999969482422,28.65999984741211,182052600,0.08843724249970292,0.069052330102807
2021-09-24,28.559999465942383,28.76000022888184,27.900999069213867,28.270000457763672,40309700,-0.0052383434722886,0.05735448512370481
2021-10-01,24.32999992370605,24.36000061035156,23.71999931335449,24.209999084472656,32778000,-0.1602969651122531,0.06991778980202032
2021-10-08,23.5,24.09600067138672,23.11000061035156,23.86000061035156,39713400,-0.0347097325095207,0.07036649192792448
2021-10-15,24.0,24.520000457763672,23.82999992370605,24.5,24366100,0.021053409197832263,0.06690138210447963
2021-10-22,24.43000030517578,24.850000381469727,24.25,24.489999771118164,20166800,0.017758067413548725,0.066224204580995
2021-10-29,25.8799991607666,26.1200008392334,25.450000762939453,25.5,21910300,0.0576585394433303,0.06722306311468433
2021-11-05,26.0,26.6299991607666,25.71999931335449,26.450000762939453,26005000,0.004626100816657399,0.06695755401954616
2021-11-12,22.82999992370605,23.225000381469727,22.3799991607666,23.020000457763672,53516200,-0.13002108082160654,0.07178906874811002
2021-11-19,21.40999984741211,21.959999084472656,21.299999237060547,21.600000381469727,30013100,-0.06421736172522893,0.07036771113935489
2021-11-26,21.030000686645508,21.09000015258789,20.349000930786133,20.40999984741211,20691200,-0.017908073109277396,0.06974897419911669
2021-12-03,18.979999542236328,19.530000686645508,18.399999618530277,19.5,56039600,-0.10256425330180002,0.07084762345572769
2021-12-10,18.940000534057617,19.57999992370605,18.700000762939453,19.280000686645508,27594500,-0.002109653108297483,0.07058603901309318
2021-12-17,19.059999465942383,19.100000381469727,17.809999465942383,18.030000686645508,44495200,0.006315754250971952,0.07064818562510698
2021-12-24,18.93000030517578,19.13500022888184,18.71999931335449,18.850000381469727,24758300,-0.0068438888637349015,0.07059576766365272
2021-12-31,18.209999084472656,18.920000076293945,18.209999084472656,18.61000061035156,23556000,-0.03877713787906944,0.06277548576482277
2022-01-07,16.559999465942383,17.329999923706055,16.475000381469727,16.700000762939453,37989300,-0.09498072675618233,0.06511786269554586
2022-01-14,16.010000228881836,16.249000549316406,15.619999885559082,15.9399995803833,35624900,-0.033776575402454184,0.06186115986198551
2022-01-21,13.529999732971191,14.477999687194824,13.5,14.25,73031300,-0.1683041188581602,0.06807127307366102
2022-01-28,12.710000038146973,12.880000114440918,11.890000343322754,12.300000190734863,54887500,-0.06252033424394451,0.06818331281757836
2022-02-04,12.9399995803833,13.09000015258789,12.265000343322754,12.470000267028809,38989200,0.017934168442181212,0.063020796471528
2022-02-11,13.130000114440918,13.920000076293944,12.970000267028809,13.449999809265137,41831600,0.014576440385813188,0.06374508451010036
2022-02-18,11.020000457763672,12.010000228881836,10.56999969482422,11.920000076293944,137808100,-0.17518785176657176,0.06530603171480973
2022-02-25,11.470000267028809,11.890000343322754,11.0,11.59000015258789,75433700,0.04002310915778672,0.06769488049568591
2022-03-04,10.960000038146973,11.770000457763672,10.739999771118164,11.699999809265137,43502200,-0.04548266942147491,0.06637255758361464
2022-03-11,11.390000343322754,12.005000114440918,11.369999885559082,11.859999656677246,37817400,0.03848352260112948,0.06746134616945709
2022-03-18,12.81999969482422,13.020000457763672,12.21500015258789,12.279999732971191,59125500,0.11827062008629861,0.07311653835996003
2022-03-25,12.970000267028809,13.395000457763672,12.710000038146973,13.359999656677246,24796900,0.011632591228680478,0.07333347695805957
2022-04-01,13.829999923706056,14.0649995803833,13.5,13.770000457763672,23831600,0.06420112124357166,0.07291512600814958
2022-04-08,12.699999809265137,13.050000190734863,12.56999969482422,12.699999809265137,24962500,-0.08523816171406043,0.07365697188713224
2022-04-15,12.420000076293944,12.920000076293944,12.40999984741211,12.920000076293944,23284100,-0.02229389579789005,0.07363778539032802
2022-04-22,11.960000038146973,12.729999542236328,11.859999656677246,12.329999923706056,30386100,-0.0377403309361304,0.07150143333358717
2022-04-29,10.399999618530272,11.229999542236328,10.359999656677246,10.899999618530272,30937500,-0.1397619822444872,0.07586732348843614
2022-05-06,9.479999542236328,10.050000190734863,9.420000076293944,10.0,69691300,-0.09262150148792267,0.07659861011254801
2022-05-13,8.34000015258789,8.350000381469727,7.519999980926514,7.519999980926514,69242700,-0.12812103331305674,0.07902106962885265
2022-05-20,8.079999923706055,8.399999618530273,7.710000038146973,8.260000228881836,40879100,-0.03167137157588142,0.0790474850777935
2022-05-27,8.850000381469727,8.850000381469727,8.434000015258789,8.5,37064000,0.09102563903307705,0.08315188685123294
2022-06-03,8.9399995803833,9.25,8.859999656677246,9.039999961853027,36632300,0.010118040124669537,0.08366159487376397
2022-06-10,8.260000228881836,8.579999923706055,8.140000343322754,8.479999542236328,30225800,-0.07911092700587904,0.07804100433978219
2022-06-17,8.239999771118164,8.329999923706055,7.690000057220459,7.699999809265137,45518000,-0.00242429909809359,0.07766314752990165
2022-06-24,10.1899995803833,10.199999809265137,9.479999542236328,9.529999732971191,67826000,0.21240648991091055,0.09345188619327294
2022-07-01,9.270000457763672,9.43000030517578,9.031000137329102,9.109999656677246,33504400,-0.09462337709641179,0.09499799533082728
2022-07-08,10.170000076293944,10.380000114440918,9.829999923706056,9.920000076293944,36737100,0.0926587886033744,0.09035011346736262
2022-07-15,9.039999961853027,9.119999885559082,8.649999618530273,9.010000228881836,34918100,-0.11778304737804397,0.093149249440515
2022-07-22,9.84000015258789,10.56999969482422,9.729999542236328,10.350000381469728,38915500,0.08479655638677416,0.09520992113391603
2022-07-29,10.350000381469728,10.350000381469728,9.920000076293944,10.010000228881836,31106600,0.05053082999729465,0.09553964313018455
2022-08-05,11.449999809265137,11.619999885559082,10.850000381469728,11.010000228881836,50264800,0.10100315677382594,0.09444076393215574
2022-08-12,9.90999984741211,9.970000267028809,9.420000076293944,9.550000190734863,30638200,-0.14444538039765076,0.09926288649587825
2022-08-19,8.510000228881836,9.010000228881836,8.479999542236328,9.0,40560200,-0.1523023634636158,0.10211289839517922
2022-08-26,7.940000057220459,8.430000305175781,7.929999828338623,8.420000076293945,34150400,-0.06932868701526403,0.10167405729177416
2022-09-02,7.400000095367432,7.670000076293945,7.349999904632568,7.670000076293945,25965000,-0.0704332693680365,0.10221277351350487
2022-09-09,7.789999961853027,7.820000171661377,7.639999866485596,7.679999828338623,27822300,0.051360841888126535,0.10360149655983711
2022-09-16,7.78000020980835,7.929999828338623,7.639999866485596,7.75,42155500,-0.0012844898277872003,0.09983630594134274
2022-09-23,7.400000095367432,7.420000076293945,7.130000114440918,7.199999809265137,34197300,-0.05007635206033928,0.09852911301924375
2022-09-30,8.130000114440918,8.5,7.97100019454956,8.010000228881836,47454800,0.09408092453847797,0.09731211555885787
2022-10-07,8.149999618530273,8.279999732971191,8.109999656677246,8.260000228881836,29550500,0.002456942810576025,0.09704992410194346
2022-10-14,7.53000020980835,8.3100004196167,7.53000020980835,8.229999542236328,37430100,-0.07912281077187243,0.0961438246691651
2022-10-21,8.289999961853027,8.319999694824219,7.809999942779541,7.929999828338623,30705700,0.09615489487084239,0.0988864382370802
2022-10-28,8.640000343322754,8.65999984741211,8.364999771118164,8.550000190734863,20697400,0.0413526580067546,0.09771798352901867
2022-11-04,7.929999828338623,8.199999809265137,7.650000095367432,8.1899995803833,64338900,-0.085749608552721,0.09968424497101641
2022-11-11,8.40999984741211,8.420000076293945,7.375,7.480000019073486,55324100,0.058768441841558806,0.08747024909492866
2022-11-18,7.389999866485596,7.789999961853027,7.309999942779541,7.760000228881836,27245200,-0.12929373894802254,0.0895625070287194
2022-11-25,7.28000020980835,7.339000225067139,7.190000057220459,7.320000171661377,10824400,-0.014996825864785988,0.08615381036227904
2022-12-02,7.659999847412109,7.760000228881836,7.5,7.614999771118164,18794000,0.05088107280398704,0.08396722179477045
2022-12-09,7.110000133514404,7.190000057220459,7.03000020980835,7.059999942779541,23367300,-0.074509701238863,0.08221052696948895
2022-12-16,6.900000095367432,7.079999923706055,6.760000228881836,7.019999980926514,32655600,-0.029980837168966098,0.08072629814230117
2022-12-23,6.289999961853027,6.300000190734863,6.070000171661377,6.269999980926514,20419000,-0.09256036077693294,0.0769354084052413
2022-12-30,6.420000076293945,6.420000076293945,6.190000057220459,6.190000057220459,27830900,0.020457064938014264,0.07274128485562664
2023-01-06,6.400000095367432,6.449999809265137,6.090000152587891,6.400000095367432,30596400,-0.003120124318874639,0.06597924158029156
2023-01-13,6.960000038146973,7.010000228881836,6.809999942779541,6.840000152587891,20981000,0.08388147456042787,0.06810732412932984
2023-01-20,7.019999980926514,7.059999942779541,6.71999979019165,6.760000228881836,28751700,0.008583735493483863,0.06648114737978948
2023-01-27,7.550000190734863,7.730000019073486,7.139999866485596,7.190000057220459,37555200,0.07278437320312997,0.06756078537799855
2023-02-03,8.40999984741211,8.899999618530273,8.373000144958496,8.539999961853027,64785500,0.10787386731740213,0.07185719421250497
2023-02-10,7.510000228881836,7.860000133514404,7.460000038146973,7.789999961853027,43042400,-0.11318595958824586,0.07563811127134076
2023-02-17,9.199999809265137,9.710000038146973,9.085000038146973,9.56999969482422,62137800,0.20296796706995887,0.08592917568922437
2023-02-24,8.09000015258789,8.199999809265137,7.869999885559082,7.940000057220459,41518600,-0.12857471339124713,0.09106958171439195
2023-03-03,8.329999923706055,8.5,8.0,8.0,43229100,0.02923469708811749,0.08934467650908517
2023-03-10,7.349999904632568,7.679999828338623,7.28000020980835,7.590000152587891,41953600,-0.1251631467702298,0.09115415839690921
2023-03-17,7.880000114440918,8.029999732971191,7.840000152587891,7.929999828338623,20920800,0.06962761814316241,0.09214142695920687
2023-03-24,8.199999809265137,8.350000381469727,8.0600004196167,8.289999961853027,17901200,0.039806212617111245,0.09058586684611046
2023-03-31,8.449999809265137,8.479999542236328,8.079999923706055,8.149999618530273,26174800,0.030032287787051054,0.08985758271384763
2023-04-07,8.09000015258789,8.140000343322754,7.789999961853027,7.880000114440918,23488600,-0.04353766886521222,0.08528083014556631
2023-04-14,8.8100004196167,8.90999984741211,8.470000267028809,8.529999732971191,42364500,0.08525873764598149,0.08700207053425078
2023-04-21,8.180000305175781,8.220000267028809,8.09000015258789,8.140000343322754,14896700,-0.07419529965547056,0.08835860353471592
2023-04-28,7.75,8.0,7.619999885559082,7.769999980926514,24924400,-0.05399934455695213,0.08752326035749432
2023-05-05,7.409999847412109,7.550000190734863,7.320000171661377,7.440000057220459,45601300,-0.04486242464941836,0.08789260183855345
2023-05-12,9.5,10.010000228881836,9.470000267028809,9.859999656677246,62031700,0.24846137989065778,0.10044535920456077
2023-05-19,11.710000038146973,12.40999984741211,11.520000457763672,11.970000267028809,148321300,0.20915138226077146,0.10893291485071616
2023-05-26,13.649999618530272,14.19499969482422,12.81999969482422,12.84000015258789,127311200,0.1532963128172014,0.11199786613610133
2023-06-02,14.520000457763672,15.029999732971191,14.15999984741211,14.649999618530272,79328400,0.06178754723860521,0.11162851838491876
2023-06-09,15.020000457763672,15.979999542236328,14.81999969482422,15.359999656677246,93983400,0.03385563588985719,0.11143556630258063
2023-06-16,16.299999237060547,16.90999984741211,16.010000228881836,16.8700008392334,90473900,0.08178238419368378,0.11160130216432532
2023-06-23,14.029999732971191,14.140000343322754,13.5600004196167,13.640000343322754,74640600,-0.1499671859249467,0.1178793641571832
2023-06-30,15.329999923706056,15.800000190734863,15.229999542236328,15.479999542236328,42081000,0.08861381282528145,0.11394663983480571
2023-07-07,15.34000015258789,15.899999618530272,15.1899995803833,15.229999542236328,48109800,0.0006521179792206453,0.10708764723972061
2023-07-14,16.399999618530273,17.0,16.270000457763672,16.760000228881836,45018700,0.06681750568363379,0.10102686107846648
2023-07-21,16.43000030517578,17.489999771118164,16.0,17.469999313354492,63260300,0.0018276390536751581,0.1012994385379201
2023-07-28,17.809999465942383,17.969999313354492,16.739999771118164,17.209999084472656,106125600,0.08065111669170066,0.09451007219295422
2023-08-04,18.200000762939453,19.07999992370605,18.07999992370605,18.874000549316406,71979800,0.021661568687319756,0.09444084321692736
2023-08-11,15.40999984741211,15.579999923706056,14.90999984741211,15.050000190734863,56489900,-0.1664049965723494,0.10530760217368165
2023-08-18,14.399999618530272,14.600000381469728,13.68000030517578,13.880000114440918,70047000,-0.06778845933914832,0.10762761391153654
2023-08-25,14.529999732971191,14.649999618530272,14.010000228881836,14.140000343322754,55668900,0.008987279113433146,0.10645922302855405
2023-09-01,15.18000030517578,15.364999771118164,14.829999923706056,15.15999984741211,45107800,0.043763332866855575,0.10571255874956377
2023-09-08,15.130000114440918,15.609999656677246,15.085000038146973,15.119999885559082,33862000,-0.003299256707184234,0.10329441687150763
2023-09-15,15.329999923706056,15.899999618530272,15.170000076293944,15.770000457763672,56161900,0.013132152542843079,0.101470162783071
2023-09-22,14.130000114440918,14.414999961853027,14.029999732971191,14.229999542236328,47714500,-0.08151148311136792,0.10328598854628396
2023-09-29,16.0,16.809999465942383,15.960000038146973,16.110000610351562,77919600,0.12428851744420034,0.09280725060961492
2023-10-06,16.610000610351562,16.69499969482422,15.510000228881836,15.5600004196167,65511400,0.03741623813145185,0.08232926702477493
2023-10-13,17.360000610351562,18.15999984741211,17.270000457763672,18.059999465942383,54541600,0.0441637840194705,0.07624548197769429
2023-10-20,16.110000610351562,16.940000534057617,15.8100004196167,16.850000381469727,63738300,-0.07472850931531845,0.07765346762947119
2023-10-27,15.06999969482422,15.600000381469728,14.960000038146973,15.479999542236328,39913600,-0.06673424268753077,0.0789462709038786
2023-11-03,18.88999938964844,19.07900047302246,17.760000228881836,18.020000457763672,109039500,0.22592665681473426,0.09224837004434401
2023-11-10,19.670000076293945,19.71999931335449,18.059999465942383,18.155000686645508,92748000,0.04046198707707477,0.08466998247123829
2023-11-17,20.489999771118164,20.57999992370605,19.65900039672852,19.68000030517578,69497400,0.04084231480072822,0.08320136550043286
2023-11-24,19.200000762939453,19.600000381469727,18.93000030517578,19.3799991607666,39800400,-0.0650266323102268,0.08505253373886977
2023-12-01,20.270000457763672,20.290000915527344,19.549999237060547,19.93000030517578,61336000,0.05423166427705233,0.08466522165765362
2023-12-08,17.770000457763672,17.920000076293945,17.09000015258789,17.18000030517578,57404600,-0.13163031512018097,0.090453795388787
2023-12-15,18.200000762939453,19.149999618530277,18.040000915527344,18.670000076293945,93004400,0.023909968075462532,0.08879511158319678
2023-12-22,17.40999984741211,17.700000762939453,17.325000762939453,17.700000762939453,33615000,-0.044376890986783275,0.08921645636235075
2023-12-29,17.170000076293945,17.639999389648438,17.100000381469727,17.520000457763672,38805000,-0.013881065662886757,0.0805401773034735
2024-01-05,15.979999542236328,16.128000259399414,15.663999557495115,15.699999809265137,57628800,-0.07182576766073764,0.08073810683914096
2024-01-12,16.760000228881836,17.059999465942383,16.6200008392334,16.68000030517578,33861400,0.04765719701827994,0.08129455010549091
2024-01-19,16.780000686645508,16.780000686645508,16.149999618530273,16.56999969482422,40538700,0.001192633249159532,0.08084119470472172
2024-01-26,16.350000381469727,16.75,16.34000015258789,16.399999618530273,28612200,-0.025959821284786664,0.0811221002302075
2024-02-02,17.020000457763672,17.020000457763672,16.145000457763672,16.34000015258789,56983900,0.040161229366116685,0.08150861885557419
2024-02-09,24.3799991607666,25.11000061035156,23.56999969482422,25.040000915527344,149062000,0.3593739395892373,0.11107259004498264
2024-02-16,24.440000534057617,25.4950008392334,24.38999938964844,24.959999084472656,65212100,0.002458066525081204,0.10878925968481319
2024-02-23,22.96999931335449,24.06999969482422,22.81999969482422,23.530000686645508,48840800,-0.0620321693473163,0.11027082221180204
2024-03-01,24.93000030517578,25.690000534057617,24.53499984741211,25.299999237060547,63090500,0.08188292296891063,0.11109357666378536
2024-03-08,26.040000915527344,27.280000686645508,25.809999465942383,27.190000534057617,83969300,0.043561942722094585,0.10902113871254956
2024-03-15,23.489999771118164,24.100000381469727,23.420000076293945,23.850000381469727,61270500,-0.10305906357184555,0.11089886254419336
2024-03-22,24.18000030517578,24.475000381469727,24.020000457763672,24.200000762939453,25354300,0.02895106888062409,0.10007130859974993
2024-03-29,23.01000022888184,24.280000686645508,22.940000534057617,24.170000076293945,70008200,-0.04959694381331263,0.10076332797289941
2024-04-05,22.959999084472656,23.31999969482422,22.30699920654297,22.420000076293945,38565800,-0.0021753824178534107,0.10048055414467881
2024-04-12,22.670000076293945,23.200000762939453,22.40999984741211,22.700000762939453,36348800,-0.01271106369162845,0.09921569216003294
2024-04-19,20.46999931335449,21.43000030517578,20.32999992370605,20.979999542236328,39290300,-0.10208210175564617,0.10153717868473006
2024-04-26,22.520000457763672,22.670000076293945,21.90999984741211,22.049999237060547,33119800,0.09544345746926718,0.09864023240418343
2024-05-03,23.32999992370605,23.63999938964844,22.90999984741211,23.479999542236328,55976400,0.035336259164657685,0.09874682414227162
2024-05-10,20.600000381469727,21.3700008392334,20.5,21.270000457763672,59845400,-0.12444898844964769,0.10271415968739775
2024-05-17,21.76000022888184,22.16900062561035,21.559999465942383,21.780000686645508,30032300,0.05478233819272557,0.10307667665767914
2024-05-24,21.01000022888184,21.149999618530277,20.649999618530277,20.71999931335449,22073800,-0.03507490675535213,0.10182656496051305
2024-05-31,21.68000030517578,22.200000762939453,21.309999465942383,21.790000915527344,44416100,0.0313916648969625,0.10160565169551344
2024-06-07,23.309999465942383,23.56999969482422,23.059999465942383,23.239999771118164,37149900,0.0724922394887517,0.10242192523125182
2024-06-14,23.56999969482422,23.71999931335449,22.84000015258789,23.149999618530277,26618300,0.011092273863832786,0.10194873976090955
2024-06-21,23.84000015258789,26.09000015258789,23.530000686645508,24.709999084472656,69981600,0.011390144597244111,0.10182675708032775
2024-06-28,25.32999992370605,25.56999969482422,25.030000686645508,25.280000686645508,38886400,0.06062461240393662,0.06371621464420614
2024-07-05,27.229999542236328,27.25,25.975000381469727,26.0,46703700,0.07232982887307855,0.06563444565191172
2024-07-12,28.06999969482422,28.1299991607666,27.280000686645508,27.31999969482422,30760300,0.030382089627172995,0.0638661467632478
2024-07-19,28.57999992370605,29.600000381469727,28.270000457763672,28.309999465942383,49581600,0.018005790330398095,0.06164200807185029
2024-07-26,27.18000030517578,27.34000015258789,26.770000457763672,27.0,27432200,-0.050225749881282686,0.06226499106475159
2024-08-02,24.739999771118164,24.8700008392334,23.75,24.75,56092600,-0.09406006223809837,0.06149247717129924
2024-08-09,30.01000022888184,30.36000061035156,29.100000381469727,29.280000686645508,88131100,0.19310930936627518,0.07472747351209075
2024-08-16,32.08000183105469,32.75,30.979999542236328,31.040000915527344,64870600,0.06670217299694851,0.0743040137105136
2024-08-23,31.780000686645508,32.54999923706055,31.621999740600582,31.989999771118164,34121200,-0.009395657361292133,0.07441756819232767
2024-08-30,31.479999542236328,31.5,30.700000762939453,31.049999237060547,42388000,-0.00948477370699488,0.07435494624452522
2024-09-06,30.32999992370605,31.040000915527344,29.5,30.600000381469727,50946800,-0.0372150898227615,0.07021346214166406
2024-09-13,35.59000015258789,36.0099983215332,34.88999938964844,34.970001220703125,49727200,0.15992738462445413,0.0751814372345946
2024-09-20,37.20000076293945,37.290000915527344,35.709999084472656,36.0099983215332,450290500,0.04424407797874337,0.07528540968986341
2024-09-27,36.84000015258789,37.470001220703125,36.59000015258789,36.90999984741211,43219100,-0.009724566259211694,0.06738975976437528
2024-10-04,40.0099983215332,40.290000915527344,39.400001525878906,39.650001525878906,62532500,0.08254516538894661,0.06822811647468027
2024-10-11,43.5099983215332,44.380001068115234,42.619998931884766,43.400001525878906,66206900,0.08386137723805182,0.06739426263141444
2024-10-18,42.970001220703125,42.9900016784668,41.650001525878906,42.01499938964844,33969000,-0.012488531960844719,0.06827438586731382
2024-10-25,44.86000061035156,45.06999969482422,43.64500045776367,43.84999847412109,50416500,0.043044316502591266,0.06772053283744409
2024-11-01,41.91999816894531,42.56999969482422,41.59000015258789,41.93000030517578,33722500,-0.06778354636471291,0.07125179906894903
2024-11-08,58.38999938964844,58.47999954223633,55.29999923706055,55.56999969482422,84124000,0.33138163550938476,0.09803306326666367
2024-11-15,65.7699966430664,66.0,60.90999984741211,61.0099983215332,155280400,0.11901912443032892,0.09938971630648658
2024-11-22,64.3499984741211,64.44000244140625,61.369998931884766,61.59999847412109,61381700,-0.021826845942806296,0.10038707177570992
2024-11-29,67.08000183105469,67.16000366210938,65.47000122070312,65.88999938964844,30104000,0.04154905392163583,0.10034423862133098
2024-12-06,76.33999633789062,76.81999969482422,72.27999877929688,72.94999694824219,93640900,0.12931103509445094,0.10192652393747337
2024-12-13,76.06999969482422,76.0999984741211,72.44999694824219,73.48999786376953,76172800,-0.003543034348606054,0.10004886789644327
2024-12-20,80.55000305175781,80.66000366210938,71.5,72.63999938964844,281230800,0.05722418251205161,0.09400418520380692
2024-12-27,79.08000183105469,82.0,77.93000030517578,81.41999816894531,66975900,-0.01841812605260982,0.08993555553086936
2025-01-03,79.88999938964844,79.9800033569336,75.19000244140625,75.38999938964844,62415000,0.010190659397175422,0.090219100953692
2025-01-10,67.26000213623047,68.19999694824219,65.04000091552734,66.01000213623047,78148600,-0.172084942781142,0.10200512293332781
2025-01-17,71.7699966430664,72.33999633789062,69.94999694824219,70.9000015258789,54754000,0.06490077659557736,0.10155746344264563
2025-01-24,78.9800033569336,82.23999786376953,78.44000244140625,79.05000305175781,77931900,0.09572818369360672,0.10049970753702545
2025-01-31,82.48999786376953,85.22000122070312,80.87000274658203,81.0,79000200,0.043482349613705264,0.09697641198664318
2025-02-07,110.8499984741211,116.3000030517578,110.4499969482422,111.66000366210938,143795400,0.2955008743212635,0.11233639287078463
2025-02-14,119.16000366210938,120.66999816894533,116.8000030517578,117.9000015258789,65528900,0.07228923628072617,0.11135761675908924
2025-02-21,101.3499984741211,109.06999969482422,100.0,107.68000030517578,129063200,-0.16188730073531854,0.12154916699612403
2025-02-28,84.91999816894531,85.18000030517578,78.58000183105469,79.9800033569336,125977400,-0.17687024256952813,0.1309469189415663
2025-03-07,84.91000366210938,85.16000366210938,79.1500015258789,80.0250015258789,105377100,-0.00011770013236437523,0.1307476383447937
2025-03-14,86.23999786376953,87.2699966430664,82.16000366210938,82.97000122070312,113985000,0.015542167249347984,0.1307927295820727
2025-03-21,87.38999938964844,89.80000305175781,85.12000274658203,85.54000091552734,105547400,0.013246770265301156,0.12875610475959504
